Date,Price,Open,High,Low,Volume,Change %
22/06/2022,"8,100.00","7,700.00","8,100.00","7,700.00",362.92K,6.58%
21/06/2022,"7,600.00","7,700.00","8,000.00","7,600.00",423.22K,-1.30%
20/06/2022,"7,700.00","7,800.00","8,000.00","7,600.00",580.90K,-1.28%
17/06/2022,"7,800.00","8,500.00","8,500.00","7,800.00",566.64K,-8.24%
16/06/2022,"8,500.00","8,400.00","8,700.00","8,400.00",311.65K,2.41%
15/06/2022,"8,300.00","8,500.00","8,700.00","8,100.00",573.50K,-1.19%
14/06/2022,"8,400.00","8,500.00","8,800.00","8,100.00",614.76K,-1.18%
13/06/2022,"8,500.00","9,300.00","9,300.00","8,500.00",1.33M,-9.57%
10/6/2022,"9,400.00","9,600.00","9,600.00","9,300.00",338.38K,-2.08%
9/6/2022,"9,600.00","9,600.00","9,700.00","9,500.00",318.44K,0.00%
8/6/2022,"9,600.00","9,400.00","9,800.00","9,400.00",484.33K,1.05%
7/6/2022,"9,500.00","9,900.00","9,900.00","9,100.00",738.53K,-4.04%
6/6/2022,"9,900.00","9,900.00","10,100.00","9,800.00",642.26K,0.00%
3/6/2022,"9,900.00","9,900.00","10,100.00","9,800.00",340.86K,0.00%
2/6/2022,"9,900.00","9,700.00","10,200.00","9,600.00",641.90K,3.13%
1/6/2022,"9,600.00","9,600.00","9,900.00","9,500.00",359.32K,0.00%
31/05/2022,"9,600.00","10,200.00","10,300.00","9,600.00",1.22M,-6.80%
30/05/2022,"10,300.00","10,300.00","10,700.00","9,700.00",2.58M,-3.74%
27/05/2022,"10,700.00","10,900.00","11,000.00","10,400.00",1.10M,-1.83%
26/05/2022,"10,900.00","10,800.00","10,900.00","10,300.00",3.90M,1.87%
25/05/2022,"10,700.00","10,100.00","10,800.00","9,900.00",2.84M,4.90%
24/05/2022,"10,200.00","9,600.00","10,200.00","9,300.00",4.18M,6.25%
23/05/2022,"9,600.00","9,000.00","9,600.00","8,900.00",2.34M,7.87%
20/05/2022,"8,900.00","8,400.00","8,900.00","8,000.00",1.98M,9.88%
19/05/2022,"8,100.00","8,000.00","8,100.00","7,800.00",625.81K,-1.22%
18/05/2022,"8,200.00","8,200.00","8,400.00","8,000.00",546.05K,0.00%
17/05/2022,"8,200.00","7,600.00","8,200.00","7,400.00",538.82K,7.89%
16/05/2022,"7,600.00","7,300.00","7,900.00","7,300.00",528.00K,4.11%
13/05/2022,"7,300.00","7,900.00","8,000.00","7,300.00",1.02M,-7.59%
12/5/2022,"7,900.00","8,500.00","8,500.00","7,900.00",583.48K,-7.06%
11/5/2022,"8,500.00","8,300.00","8,500.00","8,300.00",286.55K,2.41%
10/5/2022,"8,300.00","8,200.00","8,400.00","7,800.00",683.82K,1.22%
9/5/2022,"8,200.00","9,000.00","9,000.00","8,100.00",1.34M,-8.89%
6/5/2022,"9,000.00","9,400.00","9,400.00","9,000.00",736.01K,-4.26%
5/5/2022,"9,400.00","9,600.00","9,700.00","9,200.00",974.78K,-2.08%
4/5/2022,"9,600.00","9,600.00","9,700.00","9,500.00",798.43K,0.00%
29/04/2022,"9,600.00","9,600.00","9,700.00","9,400.00",742.49K,1.05%
28/04/2022,"9,500.00","9,100.00","9,800.00","9,000.00",2.11M,5.56%
27/04/2022,"9,000.00","8,900.00","9,100.00","8,800.00",862.14K,1.12%
26/04/2022,"8,900.00","8,900.00","9,100.00","8,500.00",868.49K,0.00%
25/04/2022,"8,900.00","9,300.00","9,400.00","8,700.00",997.36K,-3.26%
22/04/2022,"9,200.00","8,700.00","9,500.00","8,600.00",833.47K,4.55%
21/04/2022,"8,800.00","9,000.00","9,000.00","8,200.00",1.83M,-2.22%
20/04/2022,"9,000.00","9,400.00","9,500.00","8,800.00",1.47M,-4.26%
19/04/2022,"9,400.00","9,700.00","10,000.00","9,400.00",1.13M,-4.08%
18/04/2022,"9,800.00","10,100.00","10,200.00","9,700.00",2.12M,-2.97%
15/04/2022,"10,100.00","10,400.00","10,400.00","10,000.00",1.21M,-1.94%
14/04/2022,"10,300.00","10,500.00","10,500.00","10,300.00",675.64K,-1.90%
13/04/2022,"10,500.00","10,000.00","10,600.00","10,000.00",1.00M,3.96%
12/4/2022,"10,100.00","10,600.00","10,700.00","10,100.00",1.40M,-5.61%
8/4/2022,"10,700.00","11,000.00","11,100.00","10,600.00",2.05M,-3.60%
7/4/2022,"11,100.00","11,100.00","11,300.00","10,900.00",1.12M,-0.89%
6/4/2022,"11,200.00","11,500.00","11,500.00","11,100.00",1.21M,-2.61%
5/4/2022,"11,500.00","11,800.00","11,800.00","11,400.00",966.71K,2.85%
4/4/2022,"11,181.00","10,990.00","11,277.00","10,990.00",2.24M,1.74%
1/4/2022,"10,990.00","11,086.00","11,181.00","10,704.00",2.91M,-0.87%
31/03/2022,"11,086.00","11,468.00","11,659.00","11,086.00",2.14M,-3.33%
30/03/2022,"11,468.00","12,041.00","12,041.00","11,373.00",3.75M,-4.76%
29/03/2022,"12,041.00","12,041.00","12,137.00","11,946.00",1.84M,0.00%
28/03/2022,"12,041.00","12,233.00","12,424.00","11,850.00",2.24M,-1.57%
25/03/2022,"12,233.00","11,850.00","12,424.00","11,755.00",4.52M,3.23%
24/03/2022,"11,850.00","11,946.00","11,946.00","11,755.00",1.21M,-0.80%
23/03/2022,"11,946.00","11,946.00","12,041.00","11,850.00",1.57M,0.00%
22/03/2022,"11,946.00","11,946.00","12,233.00","11,850.00",1.49M,0.00%
21/03/2022,"11,946.00","11,850.00","12,041.00","11,659.00",1.85M,0.81%
18/03/2022,"11,850.00","11,946.00","12,137.00","11,850.00",1.47M,-1.59%
17/03/2022,"12,041.00","11,946.00","12,137.00","11,850.00",1.35M,0.80%
16/03/2022,"11,946.00","11,850.00","12,233.00","11,755.00",1.12M,1.62%
15/03/2022,"11,755.00","11,850.00","11,946.00","11,564.00",1.14M,-0.80%
14/03/2022,"11,850.00","12,137.00","12,233.00","11,468.00",1.76M,-2.36%
11/3/2022,"12,137.00","12,615.00","12,710.00","12,041.00",1.97M,-3.79%
10/3/2022,"12,615.00","12,519.00","12,806.00","12,424.00",1.50M,1.54%
9/3/2022,"12,424.00","12,710.00","12,902.00","12,041.00",1.38M,-2.25%
8/3/2022,"12,710.00","12,328.00","12,902.00","12,137.00",3.85M,3.10%
7/3/2022,"12,328.00","12,233.00","12,328.00","12,041.00",2.01M,0.78%
4/3/2022,"12,233.00","12,233.00","12,328.00","12,041.00",1.59M,0.00%
3/3/2022,"12,233.00","12,137.00","12,233.00","11,946.00",1.11M,0.79%
2/3/2022,"12,137.00","12,424.00","12,519.00","12,041.00",1.23M,-1.55%
1/3/2022,"12,328.00","12,328.00","12,519.00","12,137.00",2.16M,0.00%
28/02/2022,"12,328.00","11,659.00","12,519.00","11,659.00",2.33M,5.74%
25/02/2022,"11,659.00","11,468.00","11,850.00","11,468.00",891.04K,1.67%
24/02/2022,"11,468.00","12,041.00","12,041.00","10,990.00",2.05M,-4.00%
23/02/2022,"11,946.00","11,946.00","12,137.00","11,755.00",1.33M,0.00%
22/02/2022,"11,946.00","12,137.00","12,424.00","11,755.00",1.61M,-0.79%
21/02/2022,"12,041.00","11,755.00","12,137.00","11,659.00",1.65M,3.28%
18/02/2022,"11,659.00","11,277.00","11,850.00","10,608.00",2.40M,4.28%
17/02/2022,"11,181.00","11,277.00","11,373.00","11,086.00",696.37K,-0.85%
16/02/2022,"11,277.00","10,990.00","11,373.00","10,990.00",578.47K,2.61%
15/02/2022,"10,990.00","10,990.00","11,086.00","10,799.00",659.61K,0.87%
14/02/2022,"10,895.00","11,277.00","11,277.00","10,895.00",989.68K,-3.39%
11/2/2022,"11,277.00","11,181.00","11,468.00","11,086.00",759.44K,0.00%
10/2/2022,"11,277.00","11,468.00","11,564.00","11,181.00",733.81K,-1.67%
9/2/2022,"11,468.00","10,990.00","11,564.00","10,895.00",1.57M,4.35%
8/2/2022,"10,990.00","10,895.00","10,990.00","10,704.00",734.47K,0.87%
7/2/2022,"10,895.00","10,226.00","10,990.00","10,226.00",894.44K,7.55%
28/01/2022,"10,130.00","10,321.00","10,321.00","9,939.00",864.36K,-1.85%
27/01/2022,"10,321.00","10,226.00","10,417.00","10,130.00",464.49K,0.93%
26/01/2022,"10,226.00","10,512.00","10,512.00","10,226.00",638.35K,-1.83%
25/01/2022,"10,417.00","10,130.00","10,512.00","9,939.00",794.16K,2.83%
24/01/2022,"10,130.00","11,086.00","11,086.00","10,035.00",1.04M,-8.62%
21/01/2022,"11,086.00","11,373.00","11,468.00","10,895.00",905.49K,-1.69%
20/01/2022,"11,277.00","10,417.00","11,373.00","10,226.00",892.36K,8.26%
19/01/2022,"10,417.00","9,939.00","10,608.00","9,843.00",957.27K,4.81%
18/01/2022,"9,939.00","10,895.00","10,895.00","9,843.00",2.49M,-8.77%
17/01/2022,"10,895.00","12,041.00","12,328.00","10,895.00",2.33M,-9.52%
14/01/2022,"12,041.00","11,946.00","12,233.00","11,468.00",1.49M,0.80%
13/01/2022,"11,946.00","12,902.00","12,902.00","11,659.00",4.80M,-7.41%
12/1/2022,"12,902.00","13,762.00","13,857.00","12,328.00",2.87M,-5.59%
11/1/2022,"13,666.00","14,335.00","14,526.00","13,666.00",1.99M,-4.67%
10/1/2022,"14,335.00","14,144.00","14,908.00","14,048.00",5.81M,2.04%
7/1/2022,"14,048.00","14,048.00","14,335.00","13,953.00",2.19M,0.00%
6/1/2022,"14,048.00","13,953.00","14,335.00","13,666.00",2.96M,1.38%
5/1/2022,"13,857.00","13,762.00","14,048.00","13,762.00",2.11M,0.69%
4/1/2022,"13,762.00","13,762.00","13,857.00","13,666.00",1.69M,0.00%
31/12/2021,"13,762.00","14,048.00","14,144.00","13,666.00",2.03M,-2.04%
30/12/2021,"14,048.00","14,048.00","14,240.00","13,857.00",1.17M,0.00%
29/12/2021,"14,048.00","14,622.00","14,622.00","14,048.00",1.69M,-3.93%
28/12/2021,"14,622.00","13,857.00","14,908.00","13,475.00",5.04M,5.52%
27/12/2021,"13,857.00","13,666.00","13,953.00","13,571.00",1.54M,2.11%
24/12/2021,"13,571.00","14,048.00","14,240.00","13,379.00",3.07M,-3.40%
23/12/2021,"14,048.00","14,431.00","14,622.00","13,666.00",3.22M,-2.00%
22/12/2021,"14,335.00","14,622.00","14,908.00","14,144.00",3.00M,-1.96%
21/12/2021,"14,622.00","14,240.00","15,100.00","14,048.00",5.68M,3.38%
20/12/2021,"14,144.00","14,048.00","14,335.00","13,857.00",3.18M,1.37%
17/12/2021,"13,953.00","14,335.00","14,526.00","13,953.00",2.42M,-2.66%
16/12/2021,"14,335.00","13,475.00","14,717.00","13,475.00",5.19M,6.38%
15/12/2021,"13,475.00","13,666.00","13,762.00","13,379.00",1.71M,-1.40%
14/12/2021,"13,666.00","13,762.00","14,144.00","13,571.00",2.28M,-0.70%
13/12/2021,"13,762.00","13,379.00","13,857.00","13,379.00",1.94M,2.86%
10/12/2021,"13,379.00","13,379.00","13,666.00","13,284.00",2.23M,-2.10%
9/12/2021,"13,666.00","13,379.00","13,857.00","13,188.00",1.75M,2.15%
8/12/2021,"13,379.00","13,953.00","14,048.00","13,379.00",1.50M,-2.78%
7/12/2021,"13,762.00","12,424.00","13,762.00","12,424.00",3.54M,9.93%
6/12/2021,"12,519.00","13,571.00","14,048.00","12,233.00",3.73M,-7.75%
3/12/2021,"13,571.00","14,335.00","14,622.00","13,571.00",3.29M,-5.33%
2/12/2021,"14,335.00","14,240.00","15,100.00","13,762.00",4.24M,0.67%
1/12/2021,"14,240.00","14,813.00","14,813.00","13,953.00",3.01M,-3.24%
30/11/2021,"14,717.00","13,475.00","14,813.00","13,475.00",8.08M,9.22%
29/11/2021,"13,475.00","12,328.00","13,475.00","11,850.00",5.68M,9.30%
26/11/2021,"12,328.00","12,710.00","12,806.00","12,233.00",2.42M,-3.01%
25/11/2021,"12,710.00","12,710.00","13,188.00","12,615.00",2.97M,0.00%
24/11/2021,"12,710.00","12,615.00","13,284.00","12,519.00",2.77M,0.75%
23/11/2021,"12,615.00","12,519.00","12,615.00","12,137.00",1.77M,1.54%
22/11/2021,"12,424.00","12,710.00","13,379.00","12,328.00",5.38M,-2.25%
19/11/2021,"12,710.00","12,615.00","13,379.00","12,233.00",6.95M,1.53%
18/11/2021,"12,519.00","12,424.00","12,806.00","12,233.00",3.15M,1.55%
17/11/2021,"12,328.00","12,519.00","12,710.00","12,233.00",2.16M,-0.77%
16/11/2021,"12,424.00","12,806.00","12,806.00","12,137.00",3.54M,-2.25%
15/11/2021,"12,710.00","12,233.00","12,997.00","12,041.00",5.66M,4.72%
12/11/2021,"12,137.00","12,233.00","12,328.00","11,850.00",2.87M,0.00%
11/11/2021,"12,137.00","12,233.00","12,519.00","11,946.00",4.24M,0.00%
10/11/2021,"12,137.00","11,373.00","12,328.00","11,181.00",6.85M,6.72%
9/11/2021,"11,373.00","11,468.00","11,659.00","11,181.00",3.51M,0.00%
8/11/2021,"11,373.00","10,895.00","11,373.00","10,799.00",2.11M,4.39%
5/11/2021,"10,895.00","10,704.00","11,181.00","10,608.00",1.25M,1.78%
4/11/2021,"10,704.00","10,799.00","11,086.00","10,512.00",1.84M,0.00%
3/11/2021,"10,704.00","11,468.00","11,659.00","10,704.00",3.33M,-6.66%
2/11/2021,"11,468.00","11,373.00","11,850.00","11,277.00",3.15M,1.69%
1/11/2021,"11,277.00","11,086.00","11,277.00","10,895.00",2.82M,1.72%
29/10/2021,"11,086.00","10,990.00","11,277.00","10,799.00",2.62M,0.87%
28/10/2021,"10,990.00","11,086.00","11,277.00","10,704.00",1.49M,-0.87%
27/10/2021,"11,086.00","10,321.00","11,181.00","10,130.00",4.59M,8.41%
26/10/2021,"10,226.00","10,321.00","10,417.00","9,843.00",1.04M,-1.83%
25/10/2021,"10,417.00","10,321.00","10,704.00","10,321.00",1.56M,0.00%
22/10/2021,"10,417.00","10,035.00","10,512.00","10,035.00",2.77M,3.81%
21/10/2021,"10,035.00","9,939.00","10,035.00","9,843.00",1.05M,0.97%
20/10/2021,"9,939.00","9,843.00","10,035.00","9,748.00",774.01K,1.96%
19/10/2021,"9,748.00","9,939.00","9,939.00","9,748.00",841.31K,-1.92%
18/10/2021,"9,939.00","10,035.00","10,035.00","9,843.00",921.81K,-0.96%
15/10/2021,"10,035.00","10,035.00","10,130.00","9,939.00",1.15M,0.00%
14/10/2021,"10,035.00","9,939.00","10,130.00","9,939.00",833.80K,0.97%
13/10/2021,"9,939.00","10,035.00","10,035.00","9,843.00",606.77K,0.00%
12/10/2021,"9,939.00","10,130.00","10,226.00","9,939.00",1.14M,-1.89%
11/10/2021,"10,130.00","10,226.00","10,321.00","10,035.00",561.13K,-0.94%
8/10/2021,"10,226.00","10,417.00","10,512.00","10,130.00",1.26M,-0.92%
7/10/2021,"10,321.00","9,843.00","10,608.00","9,652.00",2.11M,4.86%
6/10/2021,"9,843.00","9,939.00","9,939.00","9,748.00",742.40K,0.00%
5/10/2021,"9,843.00","9,461.00","9,843.00","9,461.00",919.51K,4.04%
4/10/2021,"9,461.00","9,557.00","9,652.00","9,461.00",975.76K,-1.00%
1/10/2021,"9,557.00","9,748.00","9,748.00","9,461.00",758.75K,-0.98%
30/09/2021,"9,652.00","9,557.00","9,748.00","9,461.00",595.23K,0.99%
29/09/2021,"9,557.00","9,748.00","9,748.00","9,461.00",1.03M,-1.96%
28/09/2021,"9,748.00","9,557.00","9,939.00","9,270.00",1.32M,0.99%
27/09/2021,"9,652.00","10,417.00","10,417.00","9,652.00",2.72M,-7.34%
24/09/2021,"10,417.00","10,512.00","10,512.00","10,321.00",1.29M,-0.90%
23/09/2021,"10,512.00","10,799.00","10,895.00","10,417.00",1.44M,-1.79%
22/09/2021,"10,704.00","10,417.00","10,895.00","10,321.00",2.56M,3.71%
21/09/2021,"10,321.00","10,704.00","10,799.00","10,226.00",3.18M,-4.43%
20/09/2021,"10,799.00","10,895.00","11,086.00","10,704.00",2.29M,-0.88%
17/09/2021,"10,895.00","10,895.00","10,990.00","10,704.00",1.98M,0.00%
16/09/2021,"10,895.00","11,086.00","11,181.00","10,799.00",1.03M,-0.86%
15/09/2021,"10,990.00","10,512.00","11,277.00","10,035.00",3.15M,4.55%
14/09/2021,"10,512.00","11,086.00","11,277.00","10,417.00",5.23M,-5.18%
13/09/2021,"11,086.00","11,659.00","11,850.00","10,990.00",4.00M,-5.69%
10/9/2021,"11,755.00","11,755.00","12,041.00","11,659.00",2.22M,0.00%
9/9/2021,"11,755.00","12,041.00","12,041.00","11,755.00",1.73M,-1.60%
8/9/2021,"11,946.00","11,850.00","12,137.00","11,564.00",2.60M,1.62%
7/9/2021,"11,755.00","12,233.00","12,328.00","11,659.00",3.55M,-3.91%
6/9/2021,"12,233.00","12,137.00","12,806.00","11,850.00",5.89M,0.79%
1/9/2021,"12,137.00","11,755.00","12,328.00","11,373.00",4.96M,2.42%
31/08/2021,"11,850.00","12,328.00","12,615.00","11,564.00",4.53M,-3.88%
30/08/2021,"12,328.00","11,468.00","12,424.00","11,373.00",6.60M,8.40%
27/08/2021,"11,373.00","10,130.00","11,373.00","9,939.00",8.52M,9.18%
26/08/2021,"10,417.00","10,417.00","10,895.00","10,130.00",1.69M,0.00%
25/08/2021,"10,417.00","10,704.00","10,704.00","10,035.00",1.75M,-1.80%
24/08/2021,"10,608.00","10,895.00","11,373.00","10,512.00",2.18M,-2.63%
23/08/2021,"10,895.00","10,799.00","11,468.00","10,226.00",2.99M,0.00%
20/08/2021,"10,895.00","11,659.00","11,850.00","10,512.00",3.93M,-5.79%
19/08/2021,"11,564.00","11,468.00","11,946.00","10,895.00",4.86M,6.14%
18/08/2021,"10,895.00","10,035.00","10,895.00","9,939.00",5.97M,9.62%
17/08/2021,"9,939.00","9,079.00","9,939.00","9,079.00",4.14M,9.47%
16/08/2021,"9,079.00","8,888.00","9,079.00","8,888.00",743.37K,2.15%
13/08/2021,"8,888.00","9,079.00","9,079.00","8,792.00",892.41K,-1.06%
12/8/2021,"8,983.00","8,888.00","9,079.00","8,792.00",840.62K,1.07%
11/8/2021,"8,888.00","8,792.00","8,983.00","8,792.00",935.14K,1.09%
10/8/2021,"8,792.00","8,888.00","8,888.00","8,601.00",1.33M,-1.08%
9/8/2021,"8,888.00","8,792.00","8,888.00","8,505.00",537.95K,1.09%
6/8/2021,"8,792.00","8,983.00","9,079.00","8,792.00",1.12M,0.00%
5/8/2021,"8,792.00","8,028.00","8,792.00","7,932.00",2.11M,9.52%
4/8/2021,"8,028.00","8,123.00","8,123.00","7,932.00",405.29K,-1.17%
3/8/2021,"8,123.00","8,028.00","8,123.00","7,932.00",380.24K,1.18%
2/8/2021,"8,028.00","8,028.00","8,123.00","7,932.00",428.72K,0.00%
30/07/2021,"8,028.00","7,932.00","8,028.00","7,837.00",465.46K,1.21%
29/07/2021,"7,932.00","7,837.00","8,028.00","7,741.00",486.99K,1.21%
28/07/2021,"7,837.00","7,932.00","8,028.00","7,837.00",268.45K,-1.20%
27/07/2021,"7,932.00","7,932.00","8,028.00","7,837.00",261.40K,0.00%
26/07/2021,"7,932.00","8,028.00","8,028.00","7,741.00",383.64K,-1.20%
23/07/2021,"8,028.00","8,028.00","8,028.00","7,837.00",311.97K,0.00%
22/07/2021,"8,028.00","8,028.00","8,123.00","7,837.00",411.58K,0.00%
21/07/2021,"8,028.00","8,028.00","8,123.00","7,837.00",217.20K,0.00%
20/07/2021,"8,028.00","7,837.00","8,028.00","7,741.00",574.93K,2.44%
19/07/2021,"7,837.00","8,123.00","8,123.00","7,645.00",786.78K,-3.52%
16/07/2021,"8,123.00","8,123.00","8,123.00","7,932.00",369.87K,0.00%
15/07/2021,"8,123.00","8,028.00","8,123.00","7,932.00",223.22K,1.18%
14/07/2021,"8,028.00","8,123.00","8,219.00","7,837.00",237.70K,-1.17%
13/07/2021,"8,123.00","7,837.00","8,219.00","7,837.00",456.01K,3.65%
12/7/2021,"7,837.00","8,410.00","8,410.00","7,550.00",1.24M,-5.74%
9/7/2021,"8,314.00","8,601.00","8,697.00","8,314.00",620.92K,-4.40%
8/7/2021,"8,697.00","8,697.00","8,697.00","8,505.00",522.59K,0.00%
7/7/2021,"8,697.00","8,888.00","9,079.00","8,505.00",1.23M,-2.15%
6/7/2021,"8,888.00","9,079.00","9,174.00","8,888.00",809.36K,-2.10%
5/7/2021,"9,079.00","9,270.00","9,270.00","8,983.00",1.16M,-2.06%
2/7/2021,"9,270.00","9,366.00","9,461.00","9,174.00",729.14K,-1.02%
1/7/2021,"9,366.00","9,366.00","9,461.00","9,270.00",893.38K,-1.00%
30/06/2021,"9,461.00","9,461.00","9,557.00","9,366.00",452.90K,0.00%
29/06/2021,"9,461.00","9,461.00","9,557.00","9,366.00",827.35K,0.00%
28/06/2021,"9,461.00","9,461.00","9,557.00","9,366.00",945.84K,0.00%
25/06/2021,"9,461.00","9,748.00","9,748.00","9,461.00",772.92K,-1.00%
24/06/2021,"9,557.00","9,652.00","9,652.00","9,557.00",1.00M,-0.98%
23/06/2021,"9,652.00","9,748.00","9,748.00","9,557.00",864.10K,-0.98%
22/06/2021,"9,748.00","9,939.00","9,939.00","9,748.00",1.08M,-0.97%
21/06/2021,"9,843.00","9,748.00","9,843.00","9,557.00",1.70M,0.97%
18/06/2021,"9,748.00","9,748.00","9,843.00","9,652.00",939.61K,-0.97%
17/06/2021,"9,843.00","9,843.00","9,843.00","9,652.00",809.56K,0.00%
16/06/2021,"9,843.00","9,557.00","10,035.00","9,461.00",2.31M,2.99%
15/06/2021,"9,557.00","9,652.00","9,748.00","9,461.00",1.23M,-0.98%
14/06/2021,"9,652.00","9,748.00","9,748.00","9,557.00",1.45M,-0.98%
11/6/2021,"9,748.00","9,557.00","9,748.00","9,461.00",1.14M,2.00%
10/6/2021,"9,557.00","9,748.00","9,843.00","9,366.00",1.69M,-2.91%
9/6/2021,"9,843.00","9,843.00","9,939.00","9,557.00",1.14M,0.00%
8/6/2021,"9,843.00","10,226.00","10,608.00","9,748.00",1.87M,-4.63%
7/6/2021,"10,321.00","9,939.00","10,417.00","9,843.00",3.77M,5.88%
4/6/2021,"9,748.00","9,652.00","9,843.00","9,461.00",1.91M,0.99%
3/6/2021,"9,652.00","9,461.00","9,748.00","9,366.00",1.56M,2.02%
2/6/2021,"9,461.00","9,652.00","9,652.00","9,366.00",825.10K,-1.98%
1/6/2021,"9,652.00","9,843.00","10,130.00","9,557.00",2.03M,-0.98%
31/05/2021,"9,748.00","8,697.00","9,843.00","8,697.00",2.39M,8.52%
28/05/2021,"8,983.00","8,697.00","8,983.00","8,697.00",774.27K,3.29%
27/05/2021,"8,697.00","8,888.00","8,983.00","8,697.00",666.42K,-2.15%
26/05/2021,"8,888.00","9,079.00","9,079.00","8,792.00",715.87K,-1.06%
25/05/2021,"8,983.00","9,079.00","9,174.00","8,983.00",584.97K,-1.06%
24/05/2021,"9,079.00","8,983.00","9,270.00","8,888.00",815.83K,2.15%
21/05/2021,"8,888.00","8,792.00","9,270.00","8,410.00",1.21M,2.20%
20/05/2021,"8,697.00","8,983.00","8,983.00","8,601.00",1.09M,-3.18%
19/05/2021,"8,983.00","9,366.00","9,366.00","8,983.00",1.57M,-4.09%
18/05/2021,"9,366.00","9,557.00","9,557.00","9,366.00",932.11K,-2.00%
17/05/2021,"9,557.00","9,748.00","9,843.00","9,461.00",1.08M,-1.96%
14/05/2021,"9,748.00","9,748.00","9,843.00","9,557.00",947.09K,0.99%
13/05/2021,"9,652.00","10,130.00","10,130.00","9,652.00",880.61K,-3.82%
12/5/2021,"10,035.00","9,557.00","10,130.00","9,557.00",631.63K,5.00%
11/5/2021,"9,557.00","9,557.00","9,748.00","9,461.00",961.36K,0.00%
10/5/2021,"9,557.00","9,843.00","9,843.00","9,366.00",1.37M,-2.91%
7/5/2021,"9,843.00","10,035.00","10,035.00","9,748.00",1.20M,-1.91%
6/5/2021,"10,035.00","10,226.00","10,226.00","9,939.00",859.20K,-1.87%
5/5/2021,"10,226.00","10,130.00","10,321.00","9,843.00",1.20M,0.95%
4/5/2021,"10,130.00","10,321.00","10,512.00","9,461.00",766.48K,-3.63%
29/04/2021,"10,512.00","10,608.00","10,799.00","10,417.00",597.17K,-0.90%
28/04/2021,"10,608.00","10,608.00","10,704.00","10,417.00",484.00K,0.00%
27/04/2021,"10,608.00","10,704.00","10,799.00","10,417.00",650.74K,0.00%
26/04/2021,"10,608.00","10,990.00","11,181.00","10,608.00",800.27K,-3.48%
23/04/2021,"10,990.00","11,086.00","11,277.00","10,512.00",987.03K,0.87%
22/04/2021,"10,895.00","11,564.00","11,659.00","10,895.00",1.46M,-5.79%
20/04/2021,"11,564.00","11,659.00","11,850.00","11,468.00",1.25M,-0.81%
19/04/2021,"11,659.00","11,468.00","11,850.00","11,468.00",1.03M,-1.61%
16/04/2021,"11,850.00","12,137.00","12,328.00","11,564.00",1.77M,-47.14%
15/04/2021,"22,419.00","22,593.00","22,940.00","22,071.00",969.39K,-0.77%
14/04/2021,"22,593.00","22,245.00","22,593.00","21,898.00",936.46K,1.56%
13/04/2021,"22,245.00","22,071.00","22,940.00","22,071.00",1.90M,0.79%
12/4/2021,"22,071.00","21,898.00","22,245.00","21,724.00",959.51K,0.79%
9/4/2021,"21,898.00","22,245.00","22,245.00","21,898.00",594.29K,-1.56%
8/4/2021,"22,245.00","21,898.00","22,419.00","21,550.00",890.46K,1.58%
7/4/2021,"21,898.00","21,376.00","22,245.00","21,203.00",1.08M,2.44%
6/4/2021,"21,376.00","21,550.00","21,550.00","21,203.00",515.12K,-0.81%
5/4/2021,"21,550.00","21,376.00","21,550.00","21,203.00",390.86K,0.81%
2/4/2021,"21,376.00","21,550.00","21,898.00","21,203.00",522.97K,-0.81%
1/4/2021,"21,550.00","21,203.00","21,550.00","21,029.00",642.01K,1.64%
31/03/2021,"21,203.00","21,550.00","21,550.00","21,029.00",379.22K,-1.61%
30/03/2021,"21,550.00","21,029.00","21,898.00","20,681.00",699.32K,2.48%
29/03/2021,"21,029.00","21,029.00","21,376.00","20,681.00",362.14K,0.00%
26/03/2021,"21,029.00","21,029.00","21,203.00","19,986.00",887.09K,-0.82%
25/03/2021,"21,203.00","21,898.00","21,898.00","21,029.00",836.75K,-3.93%
24/03/2021,"22,071.00","22,419.00","22,593.00","21,550.00",669.88K,-2.31%
23/03/2021,"22,593.00","23,462.00","23,809.00","22,419.00",569.61K,-2.98%
22/03/2021,"23,288.00","21,550.00","23,636.00","21,376.00",2.13M,8.06%
19/03/2021,"21,550.00","21,550.00","21,550.00","21,203.00",254.76K,0.00%
18/03/2021,"21,550.00","21,550.00","21,724.00","21,203.00",315.01K,0.00%
17/03/2021,"21,550.00","21,550.00","21,550.00","21,376.00",200.95K,0.00%
16/03/2021,"21,550.00","21,550.00","21,724.00","21,203.00",322.80K,0.00%
15/03/2021,"21,550.00","21,898.00","21,898.00","21,376.00",229.08K,-0.80%
12/3/2021,"21,724.00","21,724.00","21,898.00","21,376.00",331.93K,0.81%
11/3/2021,"21,550.00","21,898.00","21,898.00","21,550.00",298.14K,-1.59%
10/3/2021,"21,898.00","22,071.00","22,245.00","21,724.00",294.13K,-0.78%
9/3/2021,"22,071.00","22,245.00","22,419.00","21,724.00",312.32K,0.00%
8/3/2021,"22,071.00","21,203.00","22,245.00","21,029.00",857.06K,4.09%
5/3/2021,"21,203.00","21,203.00","21,203.00","20,681.00",256.59K,0.00%
4/3/2021,"21,203.00","21,203.00","21,376.00","20,681.00",295.36K,-0.81%
3/3/2021,"21,376.00","21,376.00","21,550.00","21,029.00",212.02K,0.00%
2/3/2021,"21,376.00","22,593.00","22,593.00","21,203.00",187.03K,-0.81%
1/3/2021,"21,550.00","21,376.00","21,550.00","20,160.00",403.65K,0.81%
