Date,Price,Open,High,Low,Volume,Change %
27/10/2022,"13,745.40","13,815.00","13,815.00","13,571.40",60.22K,0.00%
26/10/2022,"13,745.40","13,675.80","13,815.00","13,571.40",19.60K,0.00%
25/10/2022,"13,745.40","13,710.60","13,745.40","13,571.40",2.52K,1.28%
24/10/2022,"13,571.40","13,571.40","13,710.60","13,571.40",2.52K,-0.76%
21/10/2022,"13,675.80","13,641.00","13,745.40","13,571.40",42.59K,0.00%
20/10/2022,"13,675.80","13,606.20","13,675.80","13,571.40",73.08K,0.26%
19/10/2022,"13,641.00","13,919.40","13,919.40","13,571.40",10.64K,0.00%
18/10/2022,"13,641.00","13,710.60","13,710.60","13,536.60",15.00K,-0.25%
17/10/2022,"13,675.80","13,919.40","13,919.40","13,501.80",8.96K,0.00%
14/10/2022,"13,675.80","13,675.80","13,745.40","13,501.80",16.57K,0.00%
13/10/2022,"13,675.80","13,571.40","13,710.60","13,571.40",11.21K,0.77%
12/10/2022,"13,571.40","13,571.40","13,710.60","13,467.00",9.04K,0.00%
11/10/2022,"13,571.40","13,919.40","13,919.40","13,571.40",1.68K,-1.02%
10/10/2022,"13,710.60","13,745.40","13,745.40","13,536.60",8.68K,0.00%
7/10/2022,"13,710.60","13,571.40","13,710.60","13,432.20",0.84K,-0.25%
6/10/2022,"13,745.40","13,919.40","13,919.40","13,397.40",5.35K,-0.25%
5/10/2022,"13,780.20","13,780.20","13,780.20","13,780.20",0.56K,0.51%
4/10/2022,"13,710.60","13,815.00","13,884.60","13,571.40",4.48K,1.03%
3/10/2022,"13,571.40","13,745.40","13,745.40","13,571.40",6.16K,-1.27%
30/09/2022,"13,745.40","13,710.60","13,745.40","13,710.60",1.68K,0.25%
29/09/2022,"13,710.60","13,849.80","13,849.80","13,606.20",3.64K,0.51%
28/09/2022,"13,641.00","13,606.20","13,849.80","13,571.40",142.52K,-1.26%
27/09/2022,"13,815.00","13,815.00","13,849.80","13,815.00",188.16K,-0.50%
26/09/2022,"13,884.60","13,641.00","13,884.60","13,606.20",5.32K,0.25%
23/09/2022,"13,849.80","13,919.40","13,919.40","13,606.20",6.19K,-0.25%
22/09/2022,"13,884.60","13,884.60","13,884.60","13,884.60",0.56K,0.00%
21/09/2022,"13,884.60","14,267.40","14,267.40","13,675.80",16.52K,0.00%
20/09/2022,"13,884.60","13,815.00","13,884.60","13,815.00",1.40K,1.01%
19/09/2022,"13,745.40","13,919.40","13,919.40","13,675.80",3.08K,-1.00%
16/09/2022,"13,884.60","13,710.60","13,884.60","13,675.80",17.99K,0.25%
15/09/2022,"13,849.80","13,849.80","13,884.60","13,675.80",2.80K,-0.25%
14/09/2022,"13,884.60","13,641.00","13,884.60","13,641.00",0.84K,-0.25%
13/09/2022,"13,919.40","13,919.40","13,919.40","13,919.40",0.56K,0.25%
12/9/2022,"13,884.60","14,093.40","14,093.40","13,884.60",0.85K,-0.25%
9/9/2022,"13,919.40","13,849.80","13,919.40","13,745.40",95.48K,0.50%
8/9/2022,"13,849.80","13,641.00","13,849.80","13,641.00",13.16K,0.00%
7/9/2022,"13,849.80","13,675.80","13,849.80","13,675.80",6.44K,-0.25%
6/9/2022,"13,884.60","13,884.60","13,884.60","13,606.20",16.24K,0.00%
5/9/2022,"13,884.60","13,884.60","13,884.60","13,884.60",1.96K,0.00%
31/08/2022,"13,884.60","13,641.00","13,884.60","13,606.20",8.96K,-0.25%
30/08/2022,"13,919.40","13,919.40","13,919.40","13,919.40",10.50K,0.00%
29/08/2022,"13,919.40","13,641.00","13,919.40","13,606.20",10.08K,0.25%
26/08/2022,"13,884.60","13,641.00","13,884.60","13,571.40",26.60K,0.25%
25/08/2022,"13,849.80","13,675.80","13,849.80","13,606.20",24.36K,0.51%
24/08/2022,"13,780.20","13,675.80","13,780.20","13,675.80",0.84K,0.25%
23/08/2022,"13,745.40","13,780.20","13,919.40","13,710.60",8.96K,-2.47%
22/08/2022,"14,093.40","13,989.00","14,163.00","13,745.40",20.72K,-0.49%
19/08/2022,"14,163.00","14,058.60","14,163.00","14,058.60",28.01K,0.49%
18/08/2022,"14,093.40","13,606.20","14,267.40","13,606.20",83.16K,3.32%
17/08/2022,"13,641.00","13,745.40","13,815.00","13,641.00",42.00K,-2.00%
16/08/2022,"13,919.40","13,675.80","13,919.40","13,606.20",14.34K,0.25%
15/08/2022,"13,884.60","13,919.40","13,919.40","13,745.40",2.38K,0.25%
12/8/2022,"13,849.80","13,849.80","13,849.80","13,849.80",4.48K,-0.50%
11/8/2022,"13,919.40","13,919.40","13,919.40","13,919.40",0.28K,0.00%
10/8/2022,"13,919.40","13,919.40","13,989.00","13,745.40",57.68K,0.00%
9/8/2022,"13,919.40","13,815.00","13,919.40","13,815.00",7.01K,0.00%
8/8/2022,"13,919.40","14,093.40","14,093.40","13,815.00",4.23K,-0.25%
5/8/2022,"13,954.20","14,093.40","14,093.40","13,745.40",20.72K,0.25%
4/8/2022,"13,919.40","13,919.40","14,058.60","13,710.60",127.68K,0.25%
3/8/2022,"13,884.60","14,093.40","14,093.40","13,710.60",35.18K,0.00%
2/8/2022,"13,884.60","14,023.80","14,093.40","13,745.40",63.84K,0.25%
1/8/2022,"13,849.80","14,058.60","14,093.40","13,710.60",38.36K,0.00%
29/07/2022,"13,849.80","13,919.40","13,919.40","13,745.40",17.36K,-0.50%
28/07/2022,"13,919.40","13,745.40","13,919.40","13,745.40",36.68K,0.00%
27/07/2022,"13,919.40","13,745.40","14,058.60","13,745.40",20.02K,0.00%
26/07/2022,"13,919.40","13,919.40","14,128.20","13,745.40",28.56K,1.27%
25/07/2022,"13,745.40","13,710.60","13,919.40","13,571.40",18.76K,0.51%
22/07/2022,"13,675.80","13,919.40","14,093.40","13,675.80",26.05K,-1.75%
21/07/2022,"13,919.40","13,919.40","14,093.40","13,919.40",3.08K,0.00%
20/07/2022,"13,919.40","14,058.60","14,267.40","13,919.40",4.64K,0.25%
19/07/2022,"13,884.60","14,197.80","14,232.60","13,641.00",4.75K,-0.99%
18/07/2022,"14,023.80","14,128.20","14,128.20","13,571.40",13.50K,0.00%
15/07/2022,"14,023.80","14,267.40","14,267.40","13,675.80",1.42K,0.75%
14/07/2022,"13,919.40","13,954.20","14,023.80","13,571.40",8.37K,0.76%
13/07/2022,"13,815.00","13,536.60","13,919.40","13,536.60",21.84K,0.00%
12/7/2022,"13,815.00","15,172.20","15,172.20","13,641.00",4.14K,0.00%
11/7/2022,"13,815.00","14,893.80","14,963.40","13,815.00",1.96K,-0.75%
8/7/2022,"13,919.40","14,058.60","14,058.60","13,919.40",0.84K,0.00%
7/7/2022,"13,919.40","14,267.40","14,267.40","13,571.40",20.44K,-0.99%
6/7/2022,"14,058.60","14,197.80","14,197.80","14,058.60",1.12K,0.00%
5/7/2022,"14,058.60","14,163.00","14,197.80","13,675.80",1.68K,0.75%
4/7/2022,"13,954.20","14,058.60","14,093.40","13,745.40",2.52K,-0.99%
1/7/2022,"14,093.40","14,197.80","14,197.80","14,093.40",0.84K,-0.98%
30/06/2022,"14,232.60","14,093.40","14,267.40","13,745.40",2.52K,-2.39%
29/06/2022,"14,580.60","13,919.40","14,580.60","13,919.40",6.46K,4.75%
28/06/2022,"13,919.40","14,163.00","14,163.00","13,919.40",1.96K,-1.48%
27/06/2022,"14,128.20","14,058.60","14,128.20","14,058.60",0.84K,0.25%
24/06/2022,"14,093.40","14,128.20","14,128.20","13,919.40",5.04K,1.25%
23/06/2022,"13,919.40","14,267.40","14,267.40","13,571.40",1.68K,-0.74%
22/06/2022,"14,023.80","14,267.40","14,267.40","13,571.40",7.84K,-1.71%
21/06/2022,"14,267.40","14,267.40","14,267.40","14,267.40",0.28K,1.23%
20/06/2022,"14,093.40","14,058.60","14,093.40","14,058.60",1.96K,0.00%
16/06/2022,"14,093.40","14,058.60","14,093.40","13,641.00",3.92K,0.25%
15/06/2022,"14,058.60","14,023.80","14,163.00","13,571.40",19.38K,-0.25%
14/06/2022,"14,093.40","14,267.40","14,267.40","13,675.80",2.80K,0.75%
13/06/2022,"13,989.00","14,058.60","14,058.60","13,745.40",2.24K,-0.74%
10/6/2022,"14,093.40","14,023.80","14,093.40","14,023.80",7.00K,0.50%
9/6/2022,"14,023.80","14,093.40","14,163.00","14,023.80",1.96K,-0.49%
8/6/2022,"14,093.40","14,058.60","14,093.40","13,745.40",5.60K,0.00%
7/6/2022,"14,093.40","14,267.40","14,267.40","13,745.40",4.20K,-0.25%
6/6/2022,"14,128.20","14,058.60","14,163.00","13,641.00",4.20K,0.25%
3/6/2022,"14,093.40","14,163.00","14,163.00","14,093.40",0.56K,-0.74%
2/6/2022,"14,197.80","14,267.40","14,267.40","13,571.40",16.24K,-0.49%
1/6/2022,"14,267.40","13,536.60","14,267.40","13,536.60",9.80K,0.49%
31/05/2022,"14,197.80","14,093.40","14,197.80","14,093.40",0.93K,0.74%
30/05/2022,"14,093.40","14,163.00","14,163.00","14,023.80",91.84K,-0.49%
27/05/2022,"14,163.00","14,093.40","14,197.80","14,093.40",42.13K,0.25%
26/05/2022,"14,128.20","14,197.80","14,197.80","13,501.80",4.49K,-0.49%
25/05/2022,"14,197.80","14,093.40","14,197.80","14,093.40",5.60K,0.00%
24/05/2022,"14,197.80","14,197.80","14,197.80","14,197.80",0.28K,0.74%
23/05/2022,"14,093.40","14,093.40","14,128.20","13,571.40",6.73K,0.00%
20/05/2022,"14,093.40","13,954.20","14,197.80","13,954.20",8.72K,0.75%
19/05/2022,"13,989.00","13,571.40","13,989.00","13,467.00",2.91K,-1.47%
18/05/2022,"14,197.80","13,571.40","14,197.80","13,571.40",19.60K,0.00%
17/05/2022,"14,197.80","13,849.80","14,197.80","13,745.40",41.33K,2.26%
16/05/2022,"13,884.60","13,849.80","13,919.40","13,745.40",24.08K,0.25%
13/05/2022,"13,849.80","13,919.40","13,919.40","13,501.80",16.80K,-0.25%
12/5/2022,"13,884.60","13,571.40","13,919.40","13,432.20",25.20K,-0.25%
11/5/2022,"13,919.40","13,919.40","13,919.40","13,432.20",12.74K,0.00%
10/5/2022,"13,919.40","13,919.40","13,919.40","13,223.40",8.40K,0.00%
9/5/2022,"13,919.40","13,745.40","13,919.40","12,840.70",114.80K,0.00%
6/5/2022,"13,919.40","13,815.00","14,267.40","13,536.60",43.58K,-1.23%
5/5/2022,"14,093.40","14,023.80","14,232.60","13,919.40",40.04K,0.00%
4/5/2022,"14,093.40","13,919.40","14,093.40","13,884.60",21.00K,1.25%
29/04/2022,"13,919.40","13,745.40","13,919.40","13,710.60",30.24K,1.27%
28/04/2022,"13,745.40","13,536.60","13,745.40","13,536.60",13.72K,1.80%
27/04/2022,"13,501.80","13,849.80","13,849.80","13,501.80",4.76K,-1.52%
26/04/2022,"13,710.60","13,710.60","13,710.60","13,710.60",2.24K,-1.25%
25/04/2022,"13,884.60","13,919.40","13,919.40","13,223.40",43.99K,-0.25%
22/04/2022,"13,919.40","13,919.40","13,919.40","13,571.40",24.92K,0.00%
21/04/2022,"13,919.40","13,745.40","14,615.40","13,223.40",110.88K,0.00%
20/04/2022,"13,919.40","13,919.40","13,954.20","13,849.80",17.92K,0.00%
19/04/2022,"13,919.40","13,919.40","13,989.00","13,919.40",30.24K,-1.48%
18/04/2022,"14,128.20","14,441.40","14,441.40","14,128.20",13.16K,-0.98%
15/04/2022,"14,267.40","14,267.40","14,267.40","14,267.40",1.40K,0.00%
14/04/2022,"14,267.40","14,441.40","14,441.40","14,267.40",17.92K,-1.20%
13/04/2022,"14,441.40","14,337.00","14,441.40","14,267.40",15.40K,0.73%
12/4/2022,"14,337.00","14,406.60","14,511.00","14,267.40",27.53K,-0.48%
8/4/2022,"14,406.60","14,441.40","14,545.80","14,406.60",36.12K,-0.48%
7/4/2022,"14,476.20","14,545.80","14,545.80","14,476.20",15.40K,-0.48%
6/4/2022,"14,545.80","14,545.80","14,615.40","14,476.20",45.08K,0.48%
5/4/2022,"14,476.20","14,545.80","14,615.40","14,476.20",16.24K,-0.48%
4/4/2022,"14,545.80","14,545.80","14,685.00","14,441.40",193.79K,0.00%
1/4/2022,"14,545.80","14,441.40","14,580.60","14,441.40",7.56K,1.21%
31/03/2022,"14,371.80","14,302.20","14,371.80","14,302.20",3.92K,0.24%
30/03/2022,"14,337.00","14,371.80","14,371.80","14,302.20",10.64K,0.00%
29/03/2022,"14,337.00","14,337.00","14,337.00","14,302.20",24.64K,0.00%
28/03/2022,"14,337.00","14,406.60","14,406.60","14,337.00",13.50K,-0.72%
25/03/2022,"14,441.40","14,615.40","14,615.40","14,406.60",11.76K,0.24%
24/03/2022,"14,406.60","14,337.00","14,441.40","14,337.00",33.29K,0.24%
23/03/2022,"14,371.80","14,406.60","14,406.60","14,302.20",26.60K,-0.24%
22/03/2022,"14,406.60","14,406.60","14,441.40","14,371.80",17.36K,0.49%
21/03/2022,"14,337.00","14,371.80","14,406.60","14,337.00",35.25K,-0.24%
18/03/2022,"14,371.80","14,615.40","14,615.40","14,337.00",3.08K,0.00%
17/03/2022,"14,371.80","14,476.20","14,476.20","14,371.80",21.00K,-0.72%
16/03/2022,"14,476.20","14,545.80","14,545.80","14,441.40",15.96K,-0.48%
15/03/2022,"14,545.80","14,441.40","14,545.80","14,267.40",8.69K,0.72%
14/03/2022,"14,441.40","14,406.60","14,441.40","14,267.40",24.08K,0.00%
11/3/2022,"14,441.40","14,406.60","14,476.20","14,406.60",26.73K,-0.48%
10/3/2022,"14,511.00","14,371.80","14,580.60","14,371.80",5.04K,0.00%
9/3/2022,"14,511.00","14,511.00","14,511.00","14,302.20",9.80K,-0.71%
8/3/2022,"14,615.40","14,615.40","14,650.20","14,511.00",32.48K,0.00%
7/3/2022,"14,615.40","14,685.00","14,685.00","14,511.00",13.44K,-0.47%
4/3/2022,"14,685.00","14,719.80","14,719.80","14,615.40",10.08K,0.00%
3/3/2022,"14,685.00","14,789.40","14,789.40","14,615.40",16.52K,-0.24%
2/3/2022,"14,719.80","14,615.40","14,754.60","14,267.40",15.46K,0.48%
1/3/2022,"14,650.20","14,789.40","14,789.40","14,615.40",14.00K,0.24%
28/02/2022,"14,615.40","14,615.40","14,754.60","14,545.80",12.60K,-0.71%
25/02/2022,"14,719.80","14,789.40","14,789.40","14,511.00",43.22K,0.24%
24/02/2022,"14,685.00","14,615.40","14,754.60","14,580.60",39.23K,-0.47%
23/02/2022,"14,754.60","14,789.40","14,859.00","14,719.80",74.48K,0.00%
22/02/2022,"14,754.60","14,789.40","14,789.40","14,754.60",70.94K,0.00%
21/02/2022,"14,754.60","14,754.60","14,789.40","14,754.60",24.64K,0.00%
18/02/2022,"14,754.60","14,754.60","14,754.60","14,650.20",7.00K,0.00%
17/02/2022,"14,754.60","14,615.40","14,754.60","14,511.00",12.06K,0.00%
16/02/2022,"14,754.60","14,754.60","14,789.40","14,754.60",14.28K,0.00%
15/02/2022,"14,754.60","14,685.00","14,754.60","14,615.40",22.68K,0.00%
14/02/2022,"14,754.60","14,719.80","14,754.60","14,615.40",6.44K,0.00%
11/2/2022,"14,754.60","14,789.40","14,789.40","14,615.40",23.26K,0.95%
10/2/2022,"14,615.40","14,789.40","14,789.40","14,615.40",13.83K,-1.18%
9/2/2022,"14,789.40","14,789.40","14,789.40","14,615.40",40.19K,-0.70%
8/2/2022,"14,893.80","14,685.00","14,893.80","14,615.40",38.92K,0.47%
7/2/2022,"14,824.20","14,893.80","15,067.80","14,824.20",24.46K,0.00%
28/01/2022,"14,824.20","14,824.20","14,824.20","14,615.40",8.40K,0.00%
27/01/2022,"14,824.20","14,580.60","14,859.00","14,580.60",31.85K,-0.23%
26/01/2022,"14,859.00","14,928.60","14,928.60","14,789.40",33.44K,0.47%
25/01/2022,"14,789.40","14,615.40","14,789.40","14,615.40",6.76K,-1.85%
24/01/2022,"15,067.80","14,615.40","15,067.80","14,615.40",145.01K,1.17%
21/01/2022,"14,893.80","14,963.40","15,137.40","14,893.80",21.02K,-0.47%
20/01/2022,"14,963.40","14,928.60","14,963.40","14,685.00",53.21K,0.00%
19/01/2022,"14,963.40","15,067.80","15,067.80","14,615.40",6.44K,2.14%
18/01/2022,"14,650.20","15,276.60","15,276.60","14,615.40",20.16K,-2.09%
17/01/2022,"14,963.40","15,659.30","15,659.30","14,963.40",10.92K,-0.92%
14/01/2022,"15,102.60","14,963.40","15,276.60","14,963.40",68.26K,0.93%
13/01/2022,"14,963.40","15,137.40","15,137.40","14,963.40",10.67K,0.00%
12/1/2022,"14,963.40","14,963.40","15,137.40","14,928.60",17.08K,0.00%
11/1/2022,"14,963.40","15,311.40","15,311.40","14,963.40",38.92K,-1.60%
10/1/2022,"15,207.00","15,173.00","15,309.00","15,138.90",33.68K,-0.45%
7/1/2022,"15,275.00","15,241.00","15,275.00","15,173.00",35.28K,0.22%
6/1/2022,"15,241.00","15,173.00","15,241.00","15,070.90",62.44K,0.00%
5/1/2022,"15,241.00","15,241.00","15,309.00","15,173.00",21.13K,0.00%
4/1/2022,"15,241.00","15,309.00","15,309.00","15,241.00",35.86K,-0.44%
31/12/2021,"15,309.00","15,343.10","15,343.10","15,207.00",21.40K,0.00%
30/12/2021,"15,309.00","15,377.10","15,377.10","15,241.00",217.07K,0.45%
29/12/2021,"15,241.00","15,309.00","15,377.10","15,241.00",36.12K,-0.44%
28/12/2021,"15,309.00","15,138.90","15,309.00","15,138.90",15.41K,1.12%
27/12/2021,"15,138.90","15,207.00","15,343.10","15,138.90",18.05K,-1.33%
24/12/2021,"15,343.10","15,309.00","15,377.10","15,241.00",25.80K,-0.22%
23/12/2021,"15,377.10","15,309.00","15,377.10","15,275.00",33.94K,0.00%
22/12/2021,"15,377.10","15,513.20","15,513.20","15,343.10",14.75K,-0.66%
21/12/2021,"15,479.10","15,581.20","15,581.20","15,343.10",7.56K,0.66%
20/12/2021,"15,377.10","15,581.20","15,581.20","15,377.10",53.34K,-0.66%
17/12/2021,"15,479.10","15,581.20","15,581.20","15,343.10",8.76K,0.00%
16/12/2021,"15,479.10","15,547.20","15,581.20","15,411.10",19.32K,-0.66%
15/12/2021,"15,581.20","15,615.20","15,683.30","15,411.10",22.12K,0.00%
14/12/2021,"15,581.20","15,581.20","15,819.30","15,411.10",5.79K,0.66%
13/12/2021,"15,479.10","15,377.10","15,547.20","15,275.00",37.24K,0.89%
10/12/2021,"15,343.10","15,377.10","15,377.10","15,275.00",15.68K,-0.88%
9/12/2021,"15,479.10","15,309.00","15,513.20","15,275.00",10.36K,1.11%
8/12/2021,"15,309.00","15,411.10","15,445.10","15,275.00",28.00K,-1.10%
7/12/2021,"15,479.10","15,581.20","15,581.20","15,445.10",30.22K,-0.66%
6/12/2021,"15,581.20","15,819.30","15,819.30","15,309.00",50.40K,-0.43%
3/12/2021,"15,649.20","15,955.40","15,955.40","15,309.00",54.78K,-1.50%
2/12/2021,"15,887.40","15,717.30","15,955.40","15,683.30",139.72K,0.00%
1/12/2021,"15,887.40","15,989.40","15,989.40","15,717.30",30.52K,-0.64%
30/11/2021,"15,989.40","16,125.50","16,125.50","15,853.40",28.49K,-0.63%
29/11/2021,"16,091.50","15,751.30","16,329.60","15,683.30",225.75K,1.72%
26/11/2021,"15,819.30","15,819.30","16,091.50","15,819.30",179.76K,0.22%
25/11/2021,"15,785.30","15,751.30","15,921.40","15,751.30",107.52K,0.22%
24/11/2021,"15,751.30","15,785.30","15,819.30","15,683.30",39.76K,-0.43%
23/11/2021,"15,819.30","15,717.30","15,819.30","15,649.20",20.44K,0.00%
22/11/2021,"15,819.30","15,955.40","15,989.40","15,683.30",37.05K,-0.22%
19/11/2021,"15,853.40","15,853.40","15,887.40","15,717.30",94.64K,0.00%
18/11/2021,"15,853.40","15,853.40","15,853.40","15,785.30",29.71K,0.00%
17/11/2021,"15,853.40","15,887.40","15,887.40","15,853.40",10.11K,-0.21%
16/11/2021,"15,887.40","15,887.40","15,955.40","15,819.30",58.00K,0.00%
15/11/2021,"15,887.40","15,955.40","15,955.40","15,819.30",41.74K,0.00%
12/11/2021,"15,887.40","15,955.40","15,989.40","15,717.30",34.29K,-0.21%
11/11/2021,"15,921.40","15,853.40","15,955.40","15,819.30",22.46K,0.21%
10/11/2021,"15,887.40","15,853.40","15,989.40","15,819.30",18.92K,0.21%
9/11/2021,"15,853.40","16,091.50","16,091.50","15,853.40",38.92K,-0.85%
8/11/2021,"15,989.40","15,887.40","16,227.60","15,819.30",70.28K,0.64%
5/11/2021,"15,887.40","15,819.30","15,921.40","15,717.30",47.03K,0.00%
4/11/2021,"15,887.40","15,853.40","15,955.40","15,785.30",36.68K,-0.43%
3/11/2021,"15,955.40","15,989.40","15,989.40","15,785.30",26.88K,0.00%
2/11/2021,"15,955.40","15,955.40","15,989.40","15,819.30",34.79K,0.00%
1/11/2021,"15,955.40","15,989.40","15,989.40","15,819.30",40.32K,-0.21%
29/10/2021,"15,989.40","15,955.40","15,989.40","15,819.30",31.10K,0.00%
28/10/2021,"15,989.40","16,261.60","16,261.60","15,887.40",14.88K,-0.63%
27/10/2021,"16,091.50","16,125.50","16,159.50","15,819.30",57.69K,0.42%
26/10/2021,"16,023.50","15,989.40","16,159.50","15,887.40",20.49K,0.21%
25/10/2021,"15,989.40","15,989.40","16,261.60","15,887.40",21.84K,0.00%
22/10/2021,"15,989.40","16,159.50","16,159.50","15,921.40",23.24K,-0.63%
21/10/2021,"16,091.50","16,159.50","16,159.50","15,921.40",37.24K,0.00%
20/10/2021,"16,091.50","16,125.50","16,295.60","15,819.30",26.60K,-0.21%
19/10/2021,"16,125.50","15,989.40","16,125.50","15,989.40",4.20K,0.00%
18/10/2021,"16,125.50","16,125.50","16,295.60","15,989.40",30.24K,0.00%
15/10/2021,"16,125.50","16,159.50","16,295.60","15,989.40",15.40K,0.00%
14/10/2021,"16,125.50","16,159.50","16,159.50","16,023.50",10.36K,-0.21%
13/10/2021,"16,159.50","16,329.60","16,329.60","16,057.50",15.68K,0.64%
12/10/2021,"16,057.50","16,159.50","16,261.60","16,023.50",31.08K,0.21%
11/10/2021,"16,023.50","16,193.60","16,329.60","16,023.50",49.56K,-1.05%
8/10/2021,"16,193.60","16,125.50","16,295.60","16,057.50",42.06K,0.63%
7/10/2021,"16,091.50","16,091.50","16,159.50","15,921.40",45.36K,0.00%
6/10/2021,"16,091.50","16,125.50","16,193.60","15,887.40",36.96K,0.64%
5/10/2021,"15,989.40","15,955.40","16,057.50","15,921.40",17.92K,-0.63%
4/10/2021,"16,091.50","15,989.40","16,159.50","15,955.40",5.67K,0.64%
1/10/2021,"15,989.40","15,955.40","16,159.50","15,955.40",23.52K,0.64%
30/09/2021,"15,887.40","15,921.40","16,023.50","15,819.30",32.77K,-0.85%
29/09/2021,"16,023.50","16,125.50","16,125.50","15,853.40",32.48K,-0.21%
28/09/2021,"16,057.50","16,159.50","16,159.50","15,853.40",37.30K,-0.63%
27/09/2021,"16,159.50","16,159.50","16,227.60","15,921.40",87.67K,0.00%
24/09/2021,"16,159.50","15,989.40","16,159.50","15,921.40",33.04K,0.64%
23/09/2021,"16,057.50","16,193.60","16,193.60","15,955.40",30.81K,0.00%
22/09/2021,"16,057.50","16,125.50","16,159.50","15,989.40",40.88K,0.00%
21/09/2021,"16,057.50","16,057.50","16,091.50","15,853.40",70.30K,0.00%
20/09/2021,"16,057.50","16,227.60","16,295.60","16,023.50",53.49K,0.00%
17/09/2021,"16,057.50","16,227.60","16,261.60","16,023.50",51.52K,0.00%
16/09/2021,"16,057.50","16,193.60","16,227.60","16,057.50",45.67K,0.43%
15/09/2021,"15,989.40","15,989.40","16,227.60","15,887.40",67.51K,0.00%
14/09/2021,"15,989.40","16,159.50","16,295.60","15,989.40",47.38K,-1.67%
13/09/2021,"16,261.60","16,397.70","16,397.70","15,989.40",59.64K,0.00%
10/9/2021,"16,261.60","16,329.60","16,397.70","16,057.50",53.48K,0.21%
9/9/2021,"16,227.60","16,295.60","16,295.60","15,989.40",54.04K,0.21%
8/9/2021,"16,193.60","16,397.70","16,397.70","16,023.50",64.40K,-0.83%
7/9/2021,"16,329.60","16,431.70","16,431.70","16,091.50",91.56K,-0.62%
6/9/2021,"16,431.70","16,533.80","16,737.90","16,193.60",160.00K,-1.02%
1/9/2021,"16,601.80","17,690.40","18,711.00","16,057.50",135.53K,-3.94%
31/08/2021,"17,282.20","17,452.30","17,690.40","17,078.10",116.54K,-0.97%
30/08/2021,"17,452.30","16,771.90","17,622.40","16,771.90",300.31K,4.06%
27/08/2021,"16,771.90","16,057.50","16,839.90","16,057.50",277.54K,4.89%
26/08/2021,"15,989.40","16,023.50","16,057.50","15,819.30",22.40K,0.00%
25/08/2021,"15,989.40","15,819.30","16,057.50","15,819.30",22.12K,-0.84%
24/08/2021,"16,125.50","16,329.60","16,329.60","15,717.30",26.04K,-0.42%
23/08/2021,"16,193.60","16,669.80","16,669.80","15,921.40",74.48K,-2.46%
20/08/2021,"16,601.80","18,166.70","18,166.70","16,329.60",53.22K,0.41%
19/08/2021,"16,533.80","16,976.00","16,976.00","16,499.70",49.84K,0.21%
18/08/2021,"16,499.70","15,785.30","16,976.00","15,785.30",206.92K,2.97%
17/08/2021,"16,023.50","15,989.40","16,057.50","15,887.40",27.44K,0.21%
16/08/2021,"15,989.40","16,023.50","16,057.50","15,887.40",31.64K,-0.42%
13/08/2021,"16,057.50","16,091.50","16,091.50","15,853.40",8.40K,0.21%
12/8/2021,"16,023.50","15,921.40","16,023.50","15,819.30",17.38K,0.00%
11/8/2021,"16,023.50","16,057.50","16,057.50","15,921.40",7.84K,0.00%
10/8/2021,"16,023.50","16,091.50","16,091.50","15,887.40",32.20K,0.21%
9/8/2021,"15,989.40","15,921.40","16,125.50","15,921.40",8.99K,0.43%
6/8/2021,"15,921.40","15,989.40","15,989.40","15,853.40",17.92K,0.43%
5/8/2021,"15,853.40","16,159.50","16,159.50","15,853.40",9.24K,-1.69%
4/8/2021,"16,125.50","16,057.50","16,159.50","15,921.40",16.62K,0.42%
3/8/2021,"16,057.50","15,989.40","16,057.50","15,853.40",9.85K,0.43%
2/8/2021,"15,989.40","15,819.30","16,091.50","15,751.30",13.16K,0.00%
30/07/2021,"15,989.40","16,091.50","16,091.50","15,751.30",8.12K,0.64%
29/07/2021,"15,887.40","16,125.50","16,125.50","15,785.30",17.19K,-1.48%
28/07/2021,"16,125.50","16,091.50","16,125.50","16,057.50",2.80K,0.00%
27/07/2021,"16,125.50","16,159.50","16,159.50","15,819.30",5.60K,0.00%
26/07/2021,"16,125.50","16,091.50","16,159.50","15,751.30",4.79K,-0.21%
23/07/2021,"16,159.50","16,125.50","16,159.50","15,989.40",4.20K,0.21%
22/07/2021,"16,125.50","17,010.00","17,010.00","16,125.50",1.12K,0.85%
21/07/2021,"15,989.40","16,159.50","16,159.50","15,785.30",11.00K,-0.84%
20/07/2021,"16,125.50","16,125.50","16,159.50","15,989.40",7.28K,0.00%
19/07/2021,"16,125.50","16,091.50","16,125.50","15,751.30",4.90K,0.00%
16/07/2021,"16,125.50","16,159.50","16,159.50","15,853.40",5.04K,-0.21%
15/07/2021,"16,159.50","16,159.50","16,159.50","16,159.50",0.31K,0.00%
14/07/2021,"16,159.50","16,125.50","16,329.60","15,785.30",27.44K,1.06%
13/07/2021,"15,989.40","16,125.50","16,125.50","15,819.30",15.43K,1.08%
12/7/2021,"15,819.30","16,125.50","16,125.50","15,717.30",34.72K,-1.90%
9/7/2021,"16,125.50","16,261.60","16,261.60","15,921.40",22.18K,-0.84%
8/7/2021,"16,261.60","16,465.70","16,465.70","16,057.50",7.17K,-0.21%
7/7/2021,"16,295.60","16,329.60","16,499.70","16,023.50",12.45K,-0.42%
6/7/2021,"16,363.70","16,465.70","16,499.70","16,295.60",5.61K,0.00%
