"Date","Price","Open","High","Low","Vol.","Change %"
"10/24/2022","13,571.4","13,571.4","13,710.6","13,571.4","2.52K","-0.76%"
"10/21/2022","13,675.8","13,641.0","13,745.4","13,571.4","42.59K","0.00%"
"10/20/2022","13,675.8","13,606.2","13,675.8","13,571.4","73.08K","0.26%"
"10/19/2022","13,641.0","13,919.4","13,919.4","13,571.4","10.64K","0.00%"
"10/18/2022","13,641.0","13,710.6","13,710.6","13,536.6","15.00K","-0.25%"
"10/17/2022","13,675.8","13,919.4","13,919.4","13,501.8","8.96K","0.00%"
"10/14/2022","13,675.8","13,675.8","13,745.4","13,501.8","16.57K","0.00%"
"10/13/2022","13,675.8","13,571.4","13,710.6","13,571.4","11.21K","0.77%"
"10/12/2022","13,571.4","13,571.4","13,710.6","13,467.0","9.04K","0.00%"
"10/11/2022","13,571.4","13,919.4","13,919.4","13,571.4","1.68K","-1.02%"
"10/10/2022","13,710.6","13,745.4","13,745.4","13,536.6","8.68K","0.00%"
"10/07/2022","13,710.6","13,571.4","13,710.6","13,432.2","0.84K","-0.25%"
"10/06/2022","13,745.4","13,919.4","13,919.4","13,397.4","5.35K","-0.25%"
"10/05/2022","13,780.2","13,780.2","13,780.2","13,780.2","0.56K","0.51%"
"10/04/2022","13,710.6","13,815.0","13,884.6","13,571.4","4.48K","1.03%"
"10/03/2022","13,571.4","13,745.4","13,745.4","13,571.4","6.16K","-1.27%"
"09/30/2022","13,745.4","13,710.6","13,745.4","13,710.6","1.68K","0.25%"
"09/29/2022","13,710.6","13,849.8","13,849.8","13,606.2","3.64K","0.51%"
"09/28/2022","13,641.0","13,606.2","13,849.8","13,571.4","142.52K","-1.26%"
"09/27/2022","13,815.0","13,815.0","13,849.8","13,815.0","188.16K","-0.50%"
"09/26/2022","13,884.6","13,641.0","13,884.6","13,606.2","5.32K","0.25%"
"09/23/2022","13,849.8","13,919.4","13,919.4","13,606.2","6.19K","-0.25%"
"09/22/2022","13,884.6","13,884.6","13,884.6","13,884.6","0.56K","0.00%"
"09/21/2022","13,884.6","14,267.4","14,267.4","13,675.8","16.52K","0.00%"
"09/20/2022","13,884.6","13,815.0","13,884.6","13,815.0","1.40K","1.01%"
"09/19/2022","13,745.4","13,919.4","13,919.4","13,675.8","3.08K","-1.00%"
"09/16/2022","13,884.6","13,710.6","13,884.6","13,675.8","17.99K","0.25%"
"09/15/2022","13,849.8","13,849.8","13,884.6","13,675.8","2.80K","-0.25%"
"09/14/2022","13,884.6","13,641.0","13,884.6","13,641.0","0.84K","-0.25%"
"09/13/2022","13,919.4","13,919.4","13,919.4","13,919.4","0.56K","0.25%"
"09/12/2022","13,884.6","14,093.4","14,093.4","13,884.6","0.85K","-0.25%"
"09/09/2022","13,919.4","13,849.8","13,919.4","13,745.4","95.48K","0.50%"
"09/08/2022","13,849.8","13,641.0","13,849.8","13,641.0","13.16K","0.00%"
"09/07/2022","13,849.8","13,675.8","13,849.8","13,675.8","6.44K","-0.25%"
"09/06/2022","13,884.6","13,884.6","13,884.6","13,606.2","16.24K","0.00%"
"09/05/2022","13,884.6","13,884.6","13,884.6","13,884.6","1.96K","0.00%"
"08/31/2022","13,884.6","13,641.0","13,884.6","13,606.2","8.96K","-0.25%"
"08/30/2022","13,919.4","13,919.4","13,919.4","13,919.4","10.50K","0.00%"
"08/29/2022","13,919.4","13,641.0","13,919.4","13,606.2","10.08K","0.25%"
"08/26/2022","13,884.6","13,641.0","13,884.6","13,571.4","26.60K","0.25%"
"08/25/2022","13,849.8","13,675.8","13,849.8","13,606.2","24.36K","0.51%"
"08/24/2022","13,780.2","13,675.8","13,780.2","13,675.8","0.84K","0.25%"
"08/23/2022","13,745.4","13,780.2","13,919.4","13,710.6","8.96K","-2.47%"
"08/22/2022","14,093.4","13,989.0","14,163.0","13,745.4","20.72K","-0.49%"
"08/19/2022","14,163.0","14,058.6","14,163.0","14,058.6","28.01K","0.49%"
"08/18/2022","14,093.4","13,606.2","14,267.4","13,606.2","83.16K","3.32%"
"08/17/2022","13,641.0","13,745.4","13,815.0","13,641.0","42.00K","-2.00%"
"08/16/2022","13,919.4","13,675.8","13,919.4","13,606.2","14.34K","0.25%"
"08/15/2022","13,884.6","13,919.4","13,919.4","13,745.4","2.38K","0.25%"
"08/12/2022","13,849.8","13,849.8","13,849.8","13,849.8","4.48K","-0.50%"
"08/11/2022","13,919.4","13,919.4","13,919.4","13,919.4","0.28K","0.00%"
"08/10/2022","13,919.4","13,919.4","13,989.0","13,745.4","57.68K","0.00%"
"08/09/2022","13,919.4","13,815.0","13,919.4","13,815.0","7.01K","0.00%"
"08/08/2022","13,919.4","14,093.4","14,093.4","13,815.0","4.23K","-0.25%"
"08/05/2022","13,954.2","14,093.4","14,093.4","13,745.4","20.72K","0.25%"
"08/04/2022","13,919.4","13,919.4","14,058.6","13,710.6","127.68K","0.25%"
"08/03/2022","13,884.6","14,093.4","14,093.4","13,710.6","35.18K","0.00%"
"08/02/2022","13,884.6","14,023.8","14,093.4","13,745.4","63.84K","0.25%"
"08/01/2022","13,849.8","14,058.6","14,093.4","13,710.6","38.36K","0.00%"
"07/29/2022","13,849.8","13,919.4","13,919.4","13,745.4","17.36K","-0.50%"
"07/28/2022","13,919.4","13,745.4","13,919.4","13,745.4","36.68K","0.00%"
"07/27/2022","13,919.4","13,745.4","14,058.6","13,745.4","20.02K","0.00%"
"07/26/2022","13,919.4","13,919.4","14,128.2","13,745.4","28.56K","1.27%"
"07/25/2022","13,745.4","13,710.6","13,919.4","13,571.4","18.76K","0.51%"
"07/22/2022","13,675.8","13,919.4","14,093.4","13,675.8","26.05K","-1.75%"
"07/21/2022","13,919.4","13,919.4","14,093.4","13,919.4","3.08K","0.00%"
"07/20/2022","13,919.4","14,058.6","14,267.4","13,919.4","4.64K","0.25%"
"07/19/2022","13,884.6","14,197.8","14,232.6","13,641.0","4.75K","-0.99%"
"07/18/2022","14,023.8","14,128.2","14,128.2","13,571.4","13.50K","0.00%"
"07/15/2022","14,023.8","14,267.4","14,267.4","13,675.8","1.42K","0.75%"
"07/14/2022","13,919.4","13,954.2","14,023.8","13,571.4","8.37K","0.76%"
"07/13/2022","13,815.0","13,536.6","13,919.4","13,536.6","21.84K","0.00%"
"07/12/2022","13,815.0","15,172.2","15,172.2","13,641.0","4.14K","0.00%"
"07/11/2022","13,815.0","14,893.8","14,963.4","13,815.0","1.96K","-0.75%"
"07/08/2022","13,919.4","14,058.6","14,058.6","13,919.4","0.84K","0.00%"
"07/07/2022","13,919.4","14,267.4","14,267.4","13,571.4","20.44K","-0.99%"
"07/06/2022","14,058.6","14,197.8","14,197.8","14,058.6","1.12K","0.00%"
"07/05/2022","14,058.6","14,163.0","14,197.8","13,675.8","1.68K","0.75%"
"07/04/2022","13,954.2","14,058.6","14,093.4","13,745.4","2.52K","-0.99%"
"07/01/2022","14,093.4","14,197.8","14,197.8","14,093.4","0.84K","-0.98%"
"06/30/2022","14,232.6","14,093.4","14,267.4","13,745.4","2.52K","-2.39%"
"06/29/2022","14,580.6","13,919.4","14,580.6","13,919.4","6.46K","4.75%"
"06/28/2022","13,919.4","14,163.0","14,163.0","13,919.4","1.96K","-1.48%"
"06/27/2022","14,128.2","14,058.6","14,128.2","14,058.6","0.84K","0.25%"
"06/24/2022","14,093.4","14,128.2","14,128.2","13,919.4","5.04K","1.25%"
"06/23/2022","13,919.4","14,267.4","14,267.4","13,571.4","1.68K","-0.74%"
"06/22/2022","14,023.8","14,267.4","14,267.4","13,571.4","7.84K","-1.71%"
"06/21/2022","14,267.4","14,267.4","14,267.4","14,267.4","0.28K","1.23%"
"06/20/2022","14,093.4","14,058.6","14,093.4","14,058.6","1.96K","0.00%"
"06/16/2022","14,093.4","14,058.6","14,093.4","13,641.0","3.92K","0.25%"
"06/15/2022","14,058.6","14,023.8","14,163.0","13,571.4","19.38K","-0.25%"
"06/14/2022","14,093.4","14,267.4","14,267.4","13,675.8","2.80K","0.75%"
"06/13/2022","13,989.0","14,058.6","14,058.6","13,745.4","2.24K","-0.74%"
"06/10/2022","14,093.4","14,023.8","14,093.4","14,023.8","7.00K","0.50%"
"06/09/2022","14,023.8","14,093.4","14,163.0","14,023.8","1.96K","-0.49%"
"06/08/2022","14,093.4","14,058.6","14,093.4","13,745.4","5.60K","0.00%"
"06/07/2022","14,093.4","14,267.4","14,267.4","13,745.4","4.20K","-0.25%"
"06/06/2022","14,128.2","14,058.6","14,163.0","13,641.0","4.20K","0.25%"
"06/03/2022","14,093.4","14,163.0","14,163.0","14,093.4","0.56K","-0.74%"
"06/02/2022","14,197.8","14,267.4","14,267.4","13,571.4","16.24K","-0.49%"
"06/01/2022","14,267.4","13,536.6","14,267.4","13,536.6","9.80K","0.49%"
"05/31/2022","14,197.8","14,093.4","14,197.8","14,093.4","0.93K","0.74%"
"05/30/2022","14,093.4","14,163.0","14,163.0","14,023.8","91.84K","-0.49%"
"05/27/2022","14,163.0","14,093.4","14,197.8","14,093.4","42.13K","0.25%"
"05/26/2022","14,128.2","14,197.8","14,197.8","13,501.8","4.49K","-0.49%"
"05/25/2022","14,197.8","14,093.4","14,197.8","14,093.4","5.60K","0.00%"
"05/24/2022","14,197.8","14,197.8","14,197.8","14,197.8","0.28K","0.74%"
"05/23/2022","14,093.4","14,093.4","14,128.2","13,571.4","6.73K","0.00%"
"05/20/2022","14,093.4","13,954.2","14,197.8","13,954.2","8.72K","0.75%"
"05/19/2022","13,989.0","13,571.4","13,989.0","13,467.0","2.91K","-1.47%"
"05/18/2022","14,197.8","13,571.4","14,197.8","13,571.4","19.60K","0.00%"
"05/17/2022","14,197.8","13,849.8","14,197.8","13,745.4","41.33K","2.26%"
"05/16/2022","13,884.6","13,849.8","13,919.4","13,745.4","24.08K","0.25%"
"05/13/2022","13,849.8","13,919.4","13,919.4","13,501.8","16.80K","-0.25%"
"05/12/2022","13,884.6","13,571.4","13,919.4","13,432.2","25.20K","-0.25%"
"05/11/2022","13,919.4","13,919.4","13,919.4","13,432.2","12.74K","0.00%"
"05/10/2022","13,919.4","13,919.4","13,919.4","13,223.4","8.40K","0.00%"
"05/09/2022","13,919.4","13,745.4","13,919.4","12,840.7","114.80K","0.00%"
"05/06/2022","13,919.4","13,815.0","14,267.4","13,536.6","43.58K","-1.23%"
"05/05/2022","14,093.4","14,023.8","14,232.6","13,919.4","40.04K","0.00%"
"05/04/2022","14,093.4","13,919.4","14,093.4","13,884.6","21.00K","1.25%"
"04/29/2022","13,919.4","13,745.4","13,919.4","13,710.6","30.24K","1.27%"
"04/28/2022","13,745.4","13,536.6","13,745.4","13,536.6","13.72K","1.80%"
"04/27/2022","13,501.8","13,849.8","13,849.8","13,501.8","4.76K","-1.52%"
"04/26/2022","13,710.6","13,710.6","13,710.6","13,710.6","2.24K","-1.25%"
"04/25/2022","13,884.6","13,919.4","13,919.4","13,223.4","43.99K","-0.25%"
"04/22/2022","13,919.4","13,919.4","13,919.4","13,571.4","24.92K","0.00%"
"04/21/2022","13,919.4","13,745.4","14,615.4","13,223.4","110.88K","0.00%"
"04/20/2022","13,919.4","13,919.4","13,954.2","13,849.8","17.92K","0.00%"
"04/19/2022","13,919.4","13,919.4","13,989.0","13,919.4","30.24K","-1.48%"
"04/18/2022","14,128.2","14,441.4","14,441.4","14,128.2","13.16K","-0.98%"
"04/15/2022","14,267.4","14,267.4","14,267.4","14,267.4","1.40K","0.00%"
"04/14/2022","14,267.4","14,441.4","14,441.4","14,267.4","17.92K","-1.20%"
"04/13/2022","14,441.4","14,337.0","14,441.4","14,267.4","15.40K","0.73%"
"04/12/2022","14,337.0","14,406.6","14,511.0","14,267.4","27.53K","-0.48%"
"04/08/2022","14,406.6","14,441.4","14,545.8","14,406.6","36.12K","-0.48%"
"04/07/2022","14,476.2","14,545.8","14,545.8","14,476.2","15.40K","-0.48%"
"04/06/2022","14,545.8","14,545.8","14,615.4","14,476.2","45.08K","0.48%"
"04/05/2022","14,476.2","14,545.8","14,615.4","14,476.2","16.24K","-0.48%"
"04/04/2022","14,545.8","14,545.8","14,685.0","14,441.4","193.79K","0.00%"
"04/01/2022","14,545.8","14,441.4","14,580.6","14,441.4","7.56K","1.21%"
"03/31/2022","14,371.8","14,302.2","14,371.8","14,302.2","3.92K","0.24%"
"03/30/2022","14,337.0","14,371.8","14,371.8","14,302.2","10.64K","0.00%"
"03/29/2022","14,337.0","14,337.0","14,337.0","14,302.2","24.64K","0.00%"
"03/28/2022","14,337.0","14,406.6","14,406.6","14,337.0","13.50K","-0.72%"
"03/25/2022","14,441.4","14,615.4","14,615.4","14,406.6","11.76K","0.24%"
"03/24/2022","14,406.6","14,337.0","14,441.4","14,337.0","33.29K","0.24%"
"03/23/2022","14,371.8","14,406.6","14,406.6","14,302.2","26.60K","-0.24%"
"03/22/2022","14,406.6","14,406.6","14,441.4","14,371.8","17.36K","0.49%"
"03/21/2022","14,337.0","14,371.8","14,406.6","14,337.0","35.25K","-0.24%"
"03/18/2022","14,371.8","14,615.4","14,615.4","14,337.0","3.08K","0.00%"
"03/17/2022","14,371.8","14,476.2","14,476.2","14,371.8","21.00K","-0.72%"
"03/16/2022","14,476.2","14,545.8","14,545.8","14,441.4","15.96K","-0.48%"
"03/15/2022","14,545.8","14,441.4","14,545.8","14,267.4","8.69K","0.72%"
"03/14/2022","14,441.4","14,406.6","14,441.4","14,267.4","24.08K","0.00%"
"03/11/2022","14,441.4","14,406.6","14,476.2","14,406.6","26.73K","-0.48%"
"03/10/2022","14,511.0","14,371.8","14,580.6","14,371.8","5.04K","0.00%"
"03/09/2022","14,511.0","14,511.0","14,511.0","14,302.2","9.80K","-0.71%"
"03/08/2022","14,615.4","14,615.4","14,650.2","14,511.0","32.48K","0.00%"
"03/07/2022","14,615.4","14,685.0","14,685.0","14,511.0","13.44K","-0.47%"
"03/04/2022","14,685.0","14,719.8","14,719.8","14,615.4","10.08K","0.00%"
"03/03/2022","14,685.0","14,789.4","14,789.4","14,615.4","16.52K","-0.24%"
"03/02/2022","14,719.8","14,615.4","14,754.6","14,267.4","15.46K","0.48%"
"03/01/2022","14,650.2","14,789.4","14,789.4","14,615.4","14.00K","0.24%"
"02/28/2022","14,615.4","14,615.4","14,754.6","14,545.8","12.60K","-0.71%"
"02/25/2022","14,719.8","14,789.4","14,789.4","14,511.0","43.22K","0.24%"
"02/24/2022","14,685.0","14,615.4","14,754.6","14,580.6","39.23K","-0.47%"
"02/23/2022","14,754.6","14,789.4","14,859.0","14,719.8","74.48K","0.00%"
"02/22/2022","14,754.6","14,789.4","14,789.4","14,754.6","70.94K","0.00%"
"02/21/2022","14,754.6","14,754.6","14,789.4","14,754.6","24.64K","0.00%"
"02/18/2022","14,754.6","14,754.6","14,754.6","14,650.2","7.00K","0.00%"
"02/17/2022","14,754.6","14,615.4","14,754.6","14,511.0","12.06K","0.00%"
"02/16/2022","14,754.6","14,754.6","14,789.4","14,754.6","14.28K","0.00%"
"02/15/2022","14,754.6","14,685.0","14,754.6","14,615.4","22.68K","0.00%"
"02/14/2022","14,754.6","14,719.8","14,754.6","14,615.4","6.44K","0.00%"
"02/11/2022","14,754.6","14,789.4","14,789.4","14,615.4","23.26K","0.95%"
"02/10/2022","14,615.4","14,789.4","14,789.4","14,615.4","13.83K","-1.18%"
"02/09/2022","14,789.4","14,789.4","14,789.4","14,615.4","40.19K","-0.70%"
"02/08/2022","14,893.8","14,685.0","14,893.8","14,615.4","38.92K","0.47%"
"02/07/2022","14,824.2","14,893.8","15,067.8","14,824.2","24.46K","0.00%"
"01/28/2022","14,824.2","14,824.2","14,824.2","14,615.4","8.40K","0.00%"
"01/27/2022","14,824.2","14,580.6","14,859.0","14,580.6","31.85K","-0.23%"
"01/26/2022","14,859.0","14,928.6","14,928.6","14,789.4","33.44K","0.47%"
"01/25/2022","14,789.4","14,615.4","14,789.4","14,615.4","6.76K","-1.85%"
"01/24/2022","15,067.8","14,615.4","15,067.8","14,615.4","145.01K","1.17%"
"01/21/2022","14,893.8","14,963.4","15,137.4","14,893.8","21.02K","-0.47%"
"01/20/2022","14,963.4","14,928.6","14,963.4","14,685.0","53.21K","0.00%"
"01/19/2022","14,963.4","15,067.8","15,067.8","14,615.4","6.44K","2.14%"
"01/18/2022","14,650.2","15,276.6","15,276.6","14,615.4","20.16K","-2.09%"
"01/17/2022","14,963.4","15,659.3","15,659.3","14,963.4","10.92K","-0.92%"
"01/14/2022","15,102.6","14,963.4","15,276.6","14,963.4","68.26K","0.93%"
"01/13/2022","14,963.4","15,137.4","15,137.4","14,963.4","10.67K","0.00%"
"01/12/2022","14,963.4","14,963.4","15,137.4","14,928.6","17.08K","0.00%"
"01/11/2022","14,963.4","15,311.4","15,311.4","14,963.4","38.92K","-1.60%"
"01/10/2022","15,207.0","15,173.0","15,309.0","15,138.9","33.68K","-0.45%"
"01/07/2022","15,275.0","15,241.0","15,275.0","15,173.0","35.28K","0.22%"
"01/06/2022","15,241.0","15,173.0","15,241.0","15,070.9","62.44K","0.00%"
"01/05/2022","15,241.0","15,241.0","15,309.0","15,173.0","21.13K","0.00%"
"01/04/2022","15,241.0","15,309.0","15,309.0","15,241.0","35.86K","-0.44%"
"12/31/2021","15,309.0","15,343.1","15,343.1","15,207.0","21.40K","0.00%"
"12/30/2021","15,309.0","15,377.1","15,377.1","15,241.0","217.07K","0.45%"
"12/29/2021","15,241.0","15,309.0","15,377.1","15,241.0","36.12K","-0.44%"
"12/28/2021","15,309.0","15,138.9","15,309.0","15,138.9","15.41K","1.12%"
"12/27/2021","15,138.9","15,207.0","15,343.1","15,138.9","18.05K","-1.33%"
"12/24/2021","15,343.1","15,309.0","15,377.1","15,241.0","25.80K","-0.22%"
"12/23/2021","15,377.1","15,309.0","15,377.1","15,275.0","33.94K","0.00%"
"12/22/2021","15,377.1","15,513.2","15,513.2","15,343.1","14.75K","-0.66%"
"12/21/2021","15,479.1","15,581.2","15,581.2","15,343.1","7.56K","0.66%"
"12/20/2021","15,377.1","15,581.2","15,581.2","15,377.1","53.34K","-0.66%"
"12/17/2021","15,479.1","15,581.2","15,581.2","15,343.1","8.76K","0.00%"
"12/16/2021","15,479.1","15,547.2","15,581.2","15,411.1","19.32K","-0.66%"
"12/15/2021","15,581.2","15,615.2","15,683.3","15,411.1","22.12K","0.00%"
"12/14/2021","15,581.2","15,581.2","15,819.3","15,411.1","5.79K","0.66%"
"12/13/2021","15,479.1","15,377.1","15,547.2","15,275.0","37.24K","0.89%"
"12/10/2021","15,343.1","15,377.1","15,377.1","15,275.0","15.68K","-0.88%"
"12/09/2021","15,479.1","15,309.0","15,513.2","15,275.0","10.36K","1.11%"
"12/08/2021","15,309.0","15,411.1","15,445.1","15,275.0","28.00K","-1.10%"
"12/07/2021","15,479.1","15,581.2","15,581.2","15,445.1","30.22K","-0.66%"
"12/06/2021","15,581.2","15,819.3","15,819.3","15,309.0","50.40K","-0.43%"
"12/03/2021","15,649.2","15,955.4","15,955.4","15,309.0","54.78K","-1.50%"
"12/02/2021","15,887.4","15,717.3","15,955.4","15,683.3","139.72K","0.00%"
"12/01/2021","15,887.4","15,989.4","15,989.4","15,717.3","30.52K","-0.64%"
"11/30/2021","15,989.4","16,125.5","16,125.5","15,853.4","28.49K","-0.63%"
"11/29/2021","16,091.5","15,751.3","16,329.6","15,683.3","225.75K","1.72%"
"11/26/2021","15,819.3","15,819.3","16,091.5","15,819.3","179.76K","0.22%"
"11/25/2021","15,785.3","15,751.3","15,921.4","15,751.3","107.52K","0.22%"
"11/24/2021","15,751.3","15,785.3","15,819.3","15,683.3","39.76K","-0.43%"
"11/23/2021","15,819.3","15,717.3","15,819.3","15,649.2","20.44K","0.00%"
"11/22/2021","15,819.3","15,955.4","15,989.4","15,683.3","37.05K","-0.22%"
"11/19/2021","15,853.4","15,853.4","15,887.4","15,717.3","94.64K","0.00%"
"11/18/2021","15,853.4","15,853.4","15,853.4","15,785.3","29.71K","0.00%"
"11/17/2021","15,853.4","15,887.4","15,887.4","15,853.4","10.11K","-0.21%"
"11/16/2021","15,887.4","15,887.4","15,955.4","15,819.3","58.00K","0.00%"
"11/15/2021","15,887.4","15,955.4","15,955.4","15,819.3","41.74K","0.00%"
"11/12/2021","15,887.4","15,955.4","15,989.4","15,717.3","34.29K","-0.21%"
"11/11/2021","15,921.4","15,853.4","15,955.4","15,819.3","22.46K","0.21%"
"11/10/2021","15,887.4","15,853.4","15,989.4","15,819.3","18.92K","0.21%"
"11/09/2021","15,853.4","16,091.5","16,091.5","15,853.4","38.92K","-0.85%"
"11/08/2021","15,989.4","15,887.4","16,227.6","15,819.3","70.28K","0.64%"
"11/05/2021","15,887.4","15,819.3","15,921.4","15,717.3","47.03K","0.00%"
"11/04/2021","15,887.4","15,853.4","15,955.4","15,785.3","36.68K","-0.43%"
"11/03/2021","15,955.4","15,989.4","15,989.4","15,785.3","26.88K","0.00%"
"11/02/2021","15,955.4","15,955.4","15,989.4","15,819.3","34.79K","0.00%"
"11/01/2021","15,955.4","15,989.4","15,989.4","15,819.3","40.32K","-0.21%"
"10/29/2021","15,989.4","15,955.4","15,989.4","15,819.3","31.10K","0.00%"
"10/28/2021","15,989.4","16,261.6","16,261.6","15,887.4","14.88K","-0.63%"
"10/27/2021","16,091.5","16,125.5","16,159.5","15,819.3","57.69K","0.42%"
"10/26/2021","16,023.5","15,989.4","16,159.5","15,887.4","20.49K","0.21%"
"10/25/2021","15,989.4","15,989.4","16,261.6","15,887.4","21.84K","0.00%"
"10/22/2021","15,989.4","16,159.5","16,159.5","15,921.4","23.24K","-0.63%"
"10/21/2021","16,091.5","16,159.5","16,159.5","15,921.4","37.24K","0.00%"
"10/20/2021","16,091.5","16,125.5","16,295.6","15,819.3","26.60K","-0.21%"
"10/19/2021","16,125.5","15,989.4","16,125.5","15,989.4","4.20K","0.00%"
"10/18/2021","16,125.5","16,125.5","16,295.6","15,989.4","30.24K","0.00%"
"10/15/2021","16,125.5","16,159.5","16,295.6","15,989.4","15.40K","0.00%"
"10/14/2021","16,125.5","16,159.5","16,159.5","16,023.5","10.36K","-0.21%"
"10/13/2021","16,159.5","16,329.6","16,329.6","16,057.5","15.68K","0.64%"
"10/12/2021","16,057.5","16,159.5","16,261.6","16,023.5","31.08K","0.21%"
"10/11/2021","16,023.5","16,193.6","16,329.6","16,023.5","49.56K","-1.05%"
"10/08/2021","16,193.6","16,125.5","16,295.6","16,057.5","42.06K","0.63%"
"10/07/2021","16,091.5","16,091.5","16,159.5","15,921.4","45.36K","0.00%"
"10/06/2021","16,091.5","16,125.5","16,193.6","15,887.4","36.96K","0.64%"
"10/05/2021","15,989.4","15,955.4","16,057.5","15,921.4","17.92K","-0.63%"
"10/04/2021","16,091.5","15,989.4","16,159.5","15,955.4","5.67K","0.64%"
"10/01/2021","15,989.4","15,955.4","16,159.5","15,955.4","23.52K","0.64%"
"09/30/2021","15,887.4","15,921.4","16,023.5","15,819.3","32.77K","-0.85%"
"09/29/2021","16,023.5","16,125.5","16,125.5","15,853.4","32.48K","-0.21%"
"09/28/2021","16,057.5","16,159.5","16,159.5","15,853.4","37.30K","-0.63%"
"09/27/2021","16,159.5","16,159.5","16,227.6","15,921.4","87.67K","0.00%"
"09/24/2021","16,159.5","15,989.4","16,159.5","15,921.4","33.04K","0.64%"
"09/23/2021","16,057.5","16,193.6","16,193.6","15,955.4","30.81K","0.00%"
"09/22/2021","16,057.5","16,125.5","16,159.5","15,989.4","40.88K","0.00%"
"09/21/2021","16,057.5","16,057.5","16,091.5","15,853.4","70.30K","0.00%"
"09/20/2021","16,057.5","16,227.6","16,295.6","16,023.5","53.49K","0.00%"
"09/17/2021","16,057.5","16,227.6","16,261.6","16,023.5","51.52K","0.00%"
"09/16/2021","16,057.5","16,193.6","16,227.6","16,057.5","45.67K","0.43%"
"09/15/2021","15,989.4","15,989.4","16,227.6","15,887.4","67.51K","0.00%"
"09/14/2021","15,989.4","16,159.5","16,295.6","15,989.4","47.38K","-1.67%"
"09/13/2021","16,261.6","16,397.7","16,397.7","15,989.4","59.64K","0.00%"
"09/10/2021","16,261.6","16,329.6","16,397.7","16,057.5","53.48K","0.21%"
"09/09/2021","16,227.6","16,295.6","16,295.6","15,989.4","54.04K","0.21%"
"09/08/2021","16,193.6","16,397.7","16,397.7","16,023.5","64.40K","-0.83%"
"09/07/2021","16,329.6","16,431.7","16,431.7","16,091.5","91.56K","-0.62%"
"09/06/2021","16,431.7","16,533.8","16,737.9","16,193.6","160.00K","-1.02%"
"09/01/2021","16,601.8","17,690.4","18,711.0","16,057.5","135.53K","-3.94%"
"08/31/2021","17,282.2","17,452.3","17,690.4","17,078.1","116.54K","-0.97%"
"08/30/2021","17,452.3","16,771.9","17,622.4","16,771.9","300.31K","4.06%"
"08/27/2021","16,771.9","16,057.5","16,839.9","16,057.5","277.54K","4.89%"
"08/26/2021","15,989.4","16,023.5","16,057.5","15,819.3","22.40K","0.00%"
"08/25/2021","15,989.4","15,819.3","16,057.5","15,819.3","22.12K","-0.84%"
"08/24/2021","16,125.5","16,329.6","16,329.6","15,717.3","26.04K","-0.42%"
"08/23/2021","16,193.6","16,669.8","16,669.8","15,921.4","74.48K","-2.46%"
"08/20/2021","16,601.8","18,166.7","18,166.7","16,329.6","53.22K","0.41%"
"08/19/2021","16,533.8","16,976.0","16,976.0","16,499.7","49.84K","0.21%"
"08/18/2021","16,499.7","15,785.3","16,976.0","15,785.3","206.92K","2.97%"
"08/17/2021","16,023.5","15,989.4","16,057.5","15,887.4","27.44K","0.21%"
"08/16/2021","15,989.4","16,023.5","16,057.5","15,887.4","31.64K","-0.42%"
"08/13/2021","16,057.5","16,091.5","16,091.5","15,853.4","8.40K","0.21%"
"08/12/2021","16,023.5","15,921.4","16,023.5","15,819.3","17.38K","0.00%"
"08/11/2021","16,023.5","16,057.5","16,057.5","15,921.4","7.84K","0.00%"
"08/10/2021","16,023.5","16,091.5","16,091.5","15,887.4","32.20K","0.21%"
"08/09/2021","15,989.4","15,921.4","16,125.5","15,921.4","8.99K","0.43%"
"08/06/2021","15,921.4","15,989.4","15,989.4","15,853.4","17.92K","0.43%"
"08/05/2021","15,853.4","16,159.5","16,159.5","15,853.4","9.24K","-1.69%"
"08/04/2021","16,125.5","16,057.5","16,159.5","15,921.4","16.62K","0.42%"
"08/03/2021","16,057.5","15,989.4","16,057.5","15,853.4","9.85K","0.43%"
"08/02/2021","15,989.4","15,819.3","16,091.5","15,751.3","13.16K","0.00%"
"07/30/2021","15,989.4","16,091.5","16,091.5","15,751.3","8.12K","0.64%"
"07/29/2021","15,887.4","16,125.5","16,125.5","15,785.3","17.19K","-1.48%"
"07/28/2021","16,125.5","16,091.5","16,125.5","16,057.5","2.80K","0.00%"
"07/27/2021","16,125.5","16,159.5","16,159.5","15,819.3","5.60K","0.00%"
"07/26/2021","16,125.5","16,091.5","16,159.5","15,751.3","4.79K","-0.21%"
"07/23/2021","16,159.5","16,125.5","16,159.5","15,989.4","4.20K","0.21%"
"07/22/2021","16,125.5","17,010.0","17,010.0","16,125.5","1.12K","0.85%"
"07/21/2021","15,989.4","16,159.5","16,159.5","15,785.3","11.00K","-0.84%"
"07/20/2021","16,125.5","16,125.5","16,159.5","15,989.4","7.28K","0.00%"
"07/19/2021","16,125.5","16,091.5","16,125.5","15,751.3","4.90K","0.00%"
"07/16/2021","16,125.5","16,159.5","16,159.5","15,853.4","5.04K","-0.21%"
"07/15/2021","16,159.5","16,159.5","16,159.5","16,159.5","0.31K","0.00%"
"07/14/2021","16,159.5","16,125.5","16,329.6","15,785.3","27.44K","1.06%"
"07/13/2021","15,989.4","16,125.5","16,125.5","15,819.3","15.43K","1.08%"
"07/12/2021","15,819.3","16,125.5","16,125.5","15,717.3","34.72K","-1.90%"
